row,Elongation,Seedling,Tillering,MeanDecreaseAccuracy,MeanDecreaseGini,Order,top,Group
OTU953,0,0,0,0,0,Acidimicrobiales,941,Seedling
OTU802,0,0,0,0,0,Acidobacteriales,942,Seedling
OTU908,0,0,0,0,0,Bacteroidales,943,Seedling
OTU597,0,0,0,0,0,Acidobacteriales,944,Seedling
OTU1057,0,0,0,0,0,Bacteroidales,945,Seedling
OTU850,0,0,0,0,0,Deferribacterales,946,Seedling
OTU774,0,0,0,0,0,Clostridiales,947,Seedling
OTU616,0,0,0,0,0,Rhodospirillales,948,Seedling
OTU1037,0,0,0,0,0,Clostridiales,949,Seedling
OTU681,0,0,0,0,0,Clostridiales,950,Seedling
OTU600,0,0,0,0,0,Clostridiales,951,Seedling
OTU919,0,0,0,0,0,Bacteroidales,952,Seedling
OTU654,0,0,0,0,0,Erysipelotrichales,953,Seedling
OTU775,0,0,0,0,0,Clostridiales,954,Seedling
OTU867,0,0,0,0,0,Sphingobacteriales,955,Seedling
OTU639,0,0,0,0,0,Xanthomonadales,956,Seedling
OTU680,0,0,0,0,0,Clostridiales,957,Seedling
OTU721,0,0,0,0,0,Ignavibacteriales,958,Seedling
OTU1178,0,0,0,0,0,Bacteroidales,959,Seedling
OTU628,0,0,0,0,0,Burkholderiales,960,Seedling
OTU684,0,0,0,0,0,Clostridiales,961,Seedling
OTU1004,0,0,0,0,0,Bacteroidales,962,Seedling
OTU781,0,0,0,0,0,Clostridiales,963,Seedling
OTU1274,0,0,0,0,0,Clostridiales,964,Seedling
OTU1022,0,0,0,0,0,Acidobacteriales,965,Seedling
OTU724,0,0,0,0,0,Clostridiales,966,Seedling
OTU713,0,0,0,0,0,Caulobacterales,967,Seedling
OTU709,0,0,0,0,0,Clostridiales,968,Seedling
OTU904,0,0,0,0,0,Corynebacteriales,969,Seedling
OTU1010,0,0,0,0,0,Myxococcales,970,Seedling
OTU1015,0,0,0,0,0,Oligoflexales,971,Seedling
OTU670,0,0,0,0,0,Erysipelotrichales,972,Seedling
OTU649,0,0,0,0,0,Bacteroidales,973,Seedling
OTU770,0,0,0,0,0,Clostridiales,974,Seedling
OTU873,0,0,0,0,0,Oligoflexales,975,Seedling
OTU764,0,0,0,0,0,Burkholderiales,976,Seedling
OTU777,0,0,0,0,0,Bacteroidales,977,Seedling
OTU910,0,0,0,0,0,Mollicutes_RF9,978,Seedling
OTU786,0,0,0,0,0,Clostridiales,979,Seedling
OTU1421,0,0,0,0,0,Myxococcales,980,Seedling
OTU726,0,0,0,0,0,Erysipelotrichales,981,Seedling
OTU753,0,0,0,0,0,Burkholderiales,982,Seedling
OTU1108,0,0,0,0,0,Rhodospirillales,983,Seedling
OTU891,0,0,0,0,0,Clostridiales,984,Seedling
OTU693,0,0,0,0,0,Sphingobacteriales,985,Seedling
OTU839,0,0,0,0,0,Clostridiales,986,Seedling
OTU949,0,0,0,0,0,Burkholderiales,987,Seedling
OTU872,0,0,0,0,0,Rhodospirillales,988,Seedling
OTU952,0,0,0,0,0,TRA3-20,989,Seedling
OTU1186,0,0,0,0,0,Micrococcales,990,Seedling
OTU826,0,0,0,0,0,Pseudomonadales,991,Seedling
OTU658,0,0,0,0,0,Clostridiales,992,Seedling
OTU689,0,0,0,0,0,Desulfobacterales,993,Seedling
OTU746,0,0,0,0,0,Erysipelotrichales,994,Seedling
OTU1044,0,0,0,0,0,Burkholderiales,995,Seedling
OTU1378,0,0,0,0,0,Sphingobacteriales,996,Seedling
OTU970,0,0,0,0,0,Clostridiales,997,Seedling
OTU733,0,0,0,0,0,Unassigned,998,Seedling
OTU1267,0,0,0,0,0,Neisseriales,999,Seedling
OTU1452,0,0,0,0,0,Pseudomonadales,1000,Seedling
OTU811,0,0,0,0,0,Clostridiales,1001,Seedling
OTU706,0,0,0,0,0,Clostridiales,1002,Seedling
OTU829,0,0,0,0,0,Clostridiales,1003,Seedling
OTU707,0,0,0,0,0,Clostridiales,1004,Seedling
OTU1759,0,0,0,0,0,Clostridiales,1005,Seedling
OTU747,0,0,0,0,0,Clostridiales,1006,Seedling
OTU882,0,0,0,0,0,Bifidobacteriales,1007,Seedling
OTU731,0,0,0,0,0,Clostridiales,1008,Seedling
OTU848,0,0,0,0,0,Rhizobiales,1009,Seedling
OTU1023,0,0,0,0,0,Streptosporangiales,1010,Seedling
OTU1083,0,0,0,0,0,Clostridiales,1011,Seedling
OTU889,0,0,0,0,0,Lactobacillales,1012,Seedling
OTU1016,0,0,0,0,0,Rhodospirillales,1013,Seedling
OTU738,0,0,0,0,0,Bacteroidales,1014,Seedling
OTU1031,0,0,0,0,0,Acidimicrobiales,1015,Seedling
OTU1449,0,0,0,0,0,Myxococcales,1016,Seedling
OTU1706,0,0,0,0,0,Clostridiales,1017,Seedling
OTU789,0,0,0,0,0,Clostridiales,1018,Seedling
OTU917,0,0,0,0,0,Bacteroidales,1019,Seedling
OTU807,0,0,0,0,0,Myxococcales,1020,Seedling
OTU870,0,0,0,0,0,Clostridiales,1021,Seedling
OTU880,0,0,0,0,0,Bacteroidales,1022,Seedling
OTU886,0,0,0,0,0,Sphingomonadales,1023,Seedling
OTU1032,0,0,0,0,0,Clostridiales,1024,Seedling
OTU754,0,0,0,0,0,Clostridiales,1025,Seedling
OTU791,0,0,0,0,0,Clostridiales,1026,Seedling
OTU1054,0,0,0,0,0,Clostridiales,1027,Seedling
OTU762,0,0,0,0,0,Bacteroidales,1028,Seedling
OTU955,0,0,0,0,0,Bacteroidales,1029,Seedling
OTU853,0,0,0,0,0,Unassigned,1030,Seedling
OTU975,0,0,0,0,0,SC-I-84,1031,Seedling
OTU1628,0,0,0,0,0,Selenomonadales,1032,Seedling
OTU920,0,0,0,0,0,Gaiellales,1033,Seedling
OTU1074,0,0,0,0,0,Sphingobacteriales,1034,Seedling
OTU1172,0,0,0,0,0,Rhodobacterales,1035,Seedling
OTU782,0,0,0,0,0,Unassigned,1036,Seedling
OTU794,0,0,0,0,0,Rhodospirillales,1037,Seedling
OTU892,0,0,0,0,0,Sphingomonadales,1038,Seedling
OTU869,0,0,0,0,0,Clostridiales,1039,Seedling
OTU766,0,0,0,0,0,Flavobacteriales,1040,Seedling
OTU785,0,0,0,0,0,Rhodospirillales,1041,Seedling
OTU849,0,0,0,0,0,Bacteroidales,1042,Seedling
OTU895,0,0,0,0,0,Clostridiales,1043,Seedling
OTU773,0,0,0,0,0,Desulfovibrionales,1044,Seedling
OTU1097,0,0,0,0,0,Bacteroidales,1045,Seedling
OTU768,0,0,0,0,0,Bacteroidales,1046,Seedling
OTU824,0,0,0,0,0,Sphingobacteriales,1047,Seedling
OTU864,0,0,0,0,0,Desulfovibrionales,1048,Seedling
OTU1293,0,0,0,0,0,Clostridiales,1049,Seedling
OTU803,0,0,0,0,0,Clostridiales,1050,Seedling
OTU1055,0,0,0,0,0,Bacteroidales,1051,Seedling
OTU1080,0,0,0,0,0,Acidimicrobiales,1052,Seedling
OTU1369,0,0,0,0,0,Spirochaetales,1053,Seedling
OTU1173,0,0,0,0,0,Rhodobacterales,1054,Seedling
OTU993,0,0,0,0,0,Clostridiales,1055,Seedling
OTU1170,0,0,0,0,0,Lactobacillales,1056,Seedling
OTU808,0,0,0,0,0,Sphingobacteriales,1057,Seedling
OTU899,0,0,0,0,0,Frankiales,1058,Seedling
OTU1008,0,0,0,0,0,Clostridiales,1059,Seedling
OTU788,0,0,0,0,0,Rhodospirillales,1060,Seedling
OTU796,0,0,0,0,0,Acidimicrobiales,1061,Seedling
OTU942,0,0,0,0,0,Sphingobacteriales,1062,Seedling
OTU883,0,0,0,0,0,Sphingobacteriales,1063,Seedling
OTU819,0,0,0,0,0,Sphingobacteriales,1064,Seedling
OTU771,0,0,0,0,0,Clostridiales,1065,Seedling
OTU1303,0,0,0,0,0,Clostridiales,1066,Seedling
OTU1370,0,0,0,0,0,Clostridiales,1067,Seedling
OTU901,0,0,0,0,0,Bacteroidales,1068,Seedling
OTU926,0,0,0,0,0,Sphingobacteriales,1069,Seedling
OTU943,0,0,0,0,0,Neisseriales,1070,Seedling
OTU1155,0,0,0,0,0,Rhizobiales,1071,Seedling
OTU874,0,0,0,0,0,Clostridiales,1072,Seedling
OTU1014,0,0,0,0,0,Rhodospirillales,1073,Seedling
OTU1061,0,0,0,0,0,Sphingobacteriales,1074,Seedling
OTU905,0,0,0,0,0,Bacteroidales,1075,Seedling
OTU1062,0,0,0,0,0,Neisseriales,1076,Seedling
OTU787,0,0,0,0,0,Xanthomonadales,1077,Seedling
OTU816,0,0,0,0,0,Clostridiales,1078,Seedling
OTU951,0,0,0,0,0,Acidimicrobiales,1079,Seedling
OTU1070,0,0,0,0,0,Bacteroidales,1080,Seedling
OTU1403,0,0,0,0,0,Clostridiales,1081,Seedling
OTU1039,0,0,0,0,0,Clostridiales,1082,Seedling
OTU1149,0,0,0,0,0,Bacteroidales,1083,Seedling
OTU1091,0,0,0,0,0,Clostridiales,1084,Seedling
OTU749,0,0,0,0,0,Sphingomonadales,1085,Seedling
OTU862,0,0,0,0,0,Rhodospirillales,1086,Seedling
OTU924,0,0,0,0,0,Rhizobiales,1087,Seedling
OTU925,0,0,0,0,0,Sphingobacteriales,1088,Seedling
OTU1104,0,0,0,0,0,Clostridiales,1089,Seedling
OTU776,0,0,0,0,0,Sphingobacteriales,1090,Seedling
OTU1005,0,0,0,0,0,Bacteroidales,1091,Seedling
OTU893,0,0,0,0,0,Rhodospirillales,1092,Seedling
OTU940,0,0,0,0,0,Bacteroidales,1093,Seedling
OTU1398,0,0,0,0,0,Acidimicrobiales,1094,Seedling
OTU801,0,0,0,0,0,Clostridiales,1095,Seedling
OTU881,0,0,0,0,0,Clostridiales,1096,Seedling
OTU916,0,0,0,0,0,Bacillales,1097,Seedling
OTU1035,0,0,0,0,0,Erysipelotrichales,1098,Seedling
OTU779,0,0,0,0,0,Coriobacteriales,1099,Seedling
OTU859,0,0,0,0,0,Burkholderiales,1100,Seedling
OTU856,0,0,0,0,0,Subgroup_2,1101,Seedling
OTU1199,0,0,0,0,0,Clostridiales,1102,Seedling
OTU1152,0,0,0,0,0,Clostridiales,1103,Seedling
OTU1230,0,0,0,0,0,Bacillales,1104,Seedling
OTU1494,0,0,0,0,0,Bacillales,1105,Seedling
OTU1566,0,0,0,0,0,Clostridiales,1106,Seedling
OTU1705,0,0,0,0,0,Unassigned,1107,Seedling
OTU792,0,0,0,0,0,Clostridiales,1108,Seedling
OTU1204,0,0,0,0,0,Frankiales,1109,Seedling
OTU1688,0,0,0,0,0,Bacteroidales,1110,Seedling
OTU1737,0,0,0,0,0,Corynebacteriales,1111,Seedling
OTU1564,0,0,0,0,0,Bacillales,1112,Seedling
OTU855,0,0,0,0,0,Rhodospirillales,1113,Seedling
OTU1475,0,0,0,0,0,Clostridiales,1114,Seedling
OTU809,0,0,0,0,0,Bacteroidales,1115,Seedling
OTU966,0,0,0,0,0,Sphingobacteriales,1116,Seedling
OTU932,0,0,0,0,0,Gemmatimonadales,1117,Seedling
OTU971,0,0,0,0,0,Burkholderiales,1118,Seedling
OTU1053,0,0,0,0,0,Clostridiales,1119,Seedling
OTU1086,0,0,0,0,0,Bacteroidales,1120,Seedling
OTU1280,0,0,0,0,0,Sphingobacteriales,1121,Seedling
OTU1299,0,0,0,0,0,Sphingobacteriales,1122,Seedling
OTU983,0,0,0,0,0,Deferribacterales,1123,Seedling
OTU1245,0,0,0,0,0,Rhizobiales,1124,Seedling
OTU851,0,0,0,0,0,Gaiellales,1125,Seedling
OTU914,0,0,0,0,0,Subgroup_3,1126,Seedling
OTU933,0,0,0,0,0,Rhodospirillales,1127,Seedling
OTU1003,0,0,0,0,0,Bacteroidales,1128,Seedling
OTU1107,0,0,0,0,0,Acidobacteriales,1129,Seedling
OTU913,0,0,0,0,0,Clostridiales,1130,Seedling
OTU1065,0,0,0,0,0,Sphingobacteriales,1131,Seedling
OTU1128,0,0,0,0,0,Corynebacteriales,1132,Seedling
OTU1420,0,0,0,0,0,Bacillales,1133,Seedling
OTU1521,0,0,0,0,0,Bacteroidales,1134,Seedling
OTU1591,0,0,0,0,0,Rhizobiales,1135,Seedling
OTU1629,0,0,0,0,0,Bacteroidales,1136,Seedling
OTU967,0,0,0,0,0,Clostridiales,1137,Seedling
OTU1093,0,0,0,0,0,Unassigned,1138,Seedling
OTU1300,0,0,0,0,0,Clostridiales,1139,Seedling
OTU1481,0,0,0,0,0,Xanthomonadales,1140,Seedling
OTU1410,0,0,0,0,0,Rhodocyclales,1141,Seedling
OTU1593,0,0,0,0,0,Solirubrobacterales,1142,Seedling
OTU798,0,0,0,0,0,Desulfovibrionales,1143,Seedling
OTU918,0,0,0,0,0,Clostridiales,1144,Seedling
OTU820,0,0,0,0,0,Clostridiales,1145,Seedling
OTU1177,0,0,0,0,0,Bacteroidales,1146,Seedling
OTU1468,0,0,0,0,0,Clostridiales,1147,Seedling
OTU1007,0,0,0,0,0,Bacteroidales,1148,Seedling
OTU1506,0,0,0,0,0,Rhodobacterales,1149,Seedling
OTU937,0,0,0,0,0,Unassigned,1150,Seedling
OTU962,0,0,0,0,0,Erysipelotrichales,1151,Seedling
OTU1069,0,0,0,0,0,Rhodobacterales,1152,Seedling
OTU961,0,0,0,0,0,Flavobacteriales,1153,Seedling
OTU1081,0,0,0,0,0,Pseudonocardiales,1154,Seedling
OTU1360,0,0,0,0,0,Clostridiales,1155,Seedling
OTU812,0,0,0,0,0,Clostridiales,1156,Seedling
OTU984,0,0,0,0,0,Clostridiales,1157,Seedling
OTU1528,0,0,0,0,0,Clostridiales,1158,Seedling
OTU1002,0,0,0,0,0,Unassigned,1159,Seedling
OTU1071,0,0,0,0,0,Desulfuromonadales,1160,Seedling
OTU1129,0,0,0,0,0,Desulfovibrionales,1161,Seedling
OTU1043,0,0,0,0,0,Burkholderiales,1162,Seedling
OTU1288,0,0,0,0,0,Desulfuromonadales,1163,Seedling
OTU1281,0,0,0,0,0,Acidimicrobiales,1164,Seedling
OTU1036,0,0,0,0,0,Ignavibacteriales,1165,Seedling
OTU1426,0,0,0,0,0,Bacteroidales,1166,Seedling
OTU1033,0,0,0,0,0,SAR11_clade,1167,Seedling
OTU1160,0,0,0,0,0,Rhizobiales,1168,Seedling
OTU1268,0,0,0,0,0,Clostridiales,1169,Seedling
OTU1376,0,0,0,0,0,Flavobacteriales,1170,Seedling
OTU980,0,0,0,0,0,Rhodospirillales,1171,Seedling
OTU986,0,0,0,0,0,Clostridiales,1172,Seedling
OTU1132,0,0,0,0,0,Sphingobacteriales,1173,Seedling
OTU1206,0,0,0,0,0,Pseudonocardiales,1174,Seedling
OTU1227,0,0,0,0,0,Burkholderiales,1175,Seedling
OTU1535,0,0,0,0,0,Thermoanaerobacterales,1176,Seedling
OTU978,0,0,0,0,0,Sphingobacteriales,1177,Seedling
OTU1020,0,0,0,0,0,Clostridiales,1178,Seedling
OTU1855,0,0,0,0,0,Solirubrobacterales,1179,Seedling
OTU954,0,0,0,0,0,Unassigned,1180,Seedling
OTU1391,0,0,0,0,0,Lactobacillales,1181,Seedling
OTU1130,0,0,0,0,0,Sphingobacteriales,1182,Seedling
OTU1349,0,0,0,0,0,Bacillales,1183,Seedling
OTU1175,0,0,0,0,0,Clostridiales,1184,Seedling
OTU1438,0,0,0,0,0,Rhodospirillales,1185,Seedling
OTU963,0,0,0,0,0,Sphingobacteriales,1186,Seedling
OTU1072,0,0,0,0,0,Nitrospirales,1187,Seedling
OTU1848,0,0,0,0,0,Bacteroidales,1188,Seedling
OTU1188,0,0,0,0,0,Bacillales,1189,Seedling
OTU935,0,0,0,0,0,Clostridiales,1190,Seedling
OTU1034,0,0,0,0,0,Flavobacteriales,1191,Seedling
OTU1077,0,0,0,0,0,Rhodospirillales,1192,Seedling
OTU1139,0,0,0,0,0,Subgroup_3,1193,Seedling
OTU994,0,0,0,0,0,Clostridiales,1194,Seedling
OTU1042,0,0,0,0,0,Sphingobacteriales,1195,Seedling
OTU1047,0,0,0,0,0,Clostridiales,1196,Seedling
OTU1470,0,0,0,0,0,Clostridiales,1197,Seedling
OTU1483,0,0,0,0,0,Sphingobacteriales,1198,Seedling
OTU1103,0,0,0,0,0,Flavobacteriales,1199,Seedling
OTU1306,0,0,0,0,0,Clostridiales,1200,Seedling
OTU1413,0,0,0,0,0,Clostridiales,1201,Seedling
OTU1798,0,0,0,0,0,Acidobacteriales,1202,Seedling
OTU1102,0,0,0,0,0,Methylococcales,1203,Seedling
OTU1159,0,0,0,0,0,Nitrosomonadales,1204,Seedling
OTU1258,0,0,0,0,0,Bacillales,1205,Seedling
OTU1387,0,0,0,0,0,Clostridiales,1206,Seedling
OTU1682,0,0,0,0,0,Clostridiales,1207,Seedling
OTU1184,0,0,0,0,0,Myxococcales,1208,Seedling
OTU1613,0,0,0,0,0,Flavobacteriales,1209,Seedling
OTU1099,0,0,0,0,0,Clostridiales,1210,Seedling
OTU1049,0,0,0,0,0,Clostridiales,1211,Seedling
OTU1215,0,0,0,0,0,Bacteroidales,1212,Seedling
OTU1389,0,0,0,0,0,Clostridiales,1213,Seedling
OTU1019,0,0,0,0,0,Clostridiales,1214,Seedling
OTU1194,0,0,0,0,0,Bacteroidales,1215,Seedling
OTU1220,0,0,0,0,0,Rhodospirillales,1216,Seedling
OTU1368,0,0,0,0,0,Subgroup_3,1217,Seedling
OTU991,0,0,0,0,0,Bacteroidales,1218,Seedling
OTU1201,0,0,0,0,0,Sphingobacteriales,1219,Seedling
OTU1543,0,0,0,0,0,Xanthomonadales,1220,Seedling
OTU987,0,0,0,0,0,Rhodospirillales,1221,Seedling
OTU1027,0,0,0,0,0,Micrococcales,1222,Seedling
OTU1045,0,0,0,0,0,Sphingobacteriales,1223,Seedling
OTU1500,0,0,0,0,0,Clostridiales,1224,Seedling
OTU1310,0,0,0,0,0,Hydrogenophilales,1225,Seedling
OTU1312,0,0,0,0,0,Caulobacterales,1226,Seedling
OTU1393,0,0,0,0,0,Clostridiales,1227,Seedling
OTU1225,0,0,0,0,0,Burkholderiales,1228,Seedling
OTU1440,0,0,0,0,0,Sphingobacteriales,1229,Seedling
OTU1598,0,0,0,0,0,Pseudonocardiales,1230,Seedling
OTU1686,0,0,0,0,0,Clostridiales,1231,Seedling
OTU1872,0,0,0,0,0,Clostridiales,1232,Seedling
OTU1041,0,0,0,0,0,Gemmatimonadales,1233,Seedling
OTU1073,0,0,0,0,0,Sphingobacteriales,1234,Seedling
OTU1122,0,0,0,0,0,Clostridiales,1235,Seedling
OTU1156,0,0,0,0,0,Syntrophobacterales,1236,Seedling
OTU1397,0,0,0,0,0,Xanthomonadales,1237,Seedling
OTU1416,0,0,0,0,0,Flavobacteriales,1238,Seedling
OTU1650,0,0,0,0,0,Caulobacterales,1239,Seedling
OTU1842,0,0,0,0,0,Clostridiales,1240,Seedling
OTU1111,0,0,0,0,0,Clostridiales,1241,Seedling
OTU1265,0,0,0,0,0,Erysipelotrichales,1242,Seedling
OTU1692,0,0,0,0,0,Clostridiales,1243,Seedling
OTU1867,0,0,0,0,0,Acidimicrobiales,1244,Seedling
OTU976,0,0,0,0,0,Clostridiales,1245,Seedling
OTU1113,0,0,0,0,0,Clostridiales,1246,Seedling
OTU1488,0,0,0,0,0,Sphingobacteriales,1247,Seedling
OTU1516,0,0,0,0,0,Clostridiales,1248,Seedling
OTU1051,0,0,0,0,0,Corynebacteriales,1249,Seedling
OTU1056,0,0,0,0,0,Clostridiales,1250,Seedling
OTU1058,0,0,0,0,0,Bacteroidales,1251,Seedling
OTU1222,0,0,0,0,0,Syntrophobacterales,1252,Seedling
OTU1409,0,0,0,0,0,Streptosporangiales,1253,Seedling
OTU1547,0,0,0,0,0,Burkholderiales,1254,Seedling
OTU1017,0,0,0,0,0,Clostridiales,1255,Seedling
OTU1228,0,0,0,0,0,Propionibacteriales,1256,Seedling
OTU1249,0,0,0,0,0,Rhodospirillales,1257,Seedling
OTU1605,0,0,0,0,0,Cytophagales,1258,Seedling
OTU1209,0,0,0,0,0,Myxococcales,1259,Seedling
OTU1210,0,0,0,0,0,Bacteroidales,1260,Seedling
OTU1282,0,0,0,0,0,Burkholderiales,1261,Seedling
OTU1345,0,0,0,0,0,Bacteroidales,1262,Seedling
OTU1804,0,0,0,0,0,Caulobacterales,1263,Seedling
OTU1098,0,0,0,0,0,Clostridiales,1264,Seedling
OTU1193,0,0,0,0,0,Coriobacteriales,1265,Seedling
OTU1221,0,0,0,0,0,Sphingobacteriales,1266,Seedling
OTU1864,0,0,0,0,0,S0134_terrestrial_group,1267,Seedling
OTU1239,0,0,0,0,0,Clostridiales,1268,Seedling
OTU1302,0,0,0,0,0,Bacteroidales,1269,Seedling
OTU1634,0,0,0,0,0,Bacteroidales,1270,Seedling
OTU1223,0,0,0,0,0,Nitrospirales,1271,Seedling
OTU1291,0,0,0,0,0,Desulfuromonadales,1272,Seedling
OTU1680,0,0,0,0,0,Clostridiales,1273,Seedling
OTU1743,0,0,0,0,0,Clostridiales,1274,Seedling
OTU1317,0,0,0,0,0,Clostridiales,1275,Seedling
OTU1459,0,0,0,0,0,Bacteroidales,1276,Seedling
OTU1504,0,0,0,0,0,Burkholderiales,1277,Seedling
OTU1180,0,0,0,0,0,Rhizobiales,1278,Seedling
OTU1362,0,0,0,0,0,Clostridiales,1279,Seedling
OTU1607,0,0,0,0,0,Clostridiales,1280,Seedling
OTU1676,0,0,0,0,0,Bacteroidales,1281,Seedling
OTU1191,0,0,0,0,0,Clostridiales,1282,Seedling
OTU1247,0,0,0,0,0,Burkholderiales,1283,Seedling
OTU1277,0,0,0,0,0,Sphingobacteriales,1284,Seedling
OTU1456,0,0,0,0,0,Bacillales,1285,Seedling
OTU1632,0,0,0,0,0,Bacteroidales,1286,Seedling
OTU1151,0,0,0,0,0,Bacteroidales,1287,Seedling
OTU1231,0,0,0,0,0,Acidimicrobiales,1288,Seedling
OTU1259,0,0,0,0,0,Acidimicrobiales,1289,Seedling
OTU1275,0,0,0,0,0,Rhodospirillales,1290,Seedling
OTU1298,0,0,0,0,0,Rhodospirillales,1291,Seedling
OTU1319,0,0,0,0,0,Sphingobacteriales,1292,Seedling
OTU1327,0,0,0,0,0,Burkholderiales,1293,Seedling
OTU1406,0,0,0,0,0,Myxococcales,1294,Seedling
OTU1572,0,0,0,0,0,Bacteroidales,1295,Seedling
OTU1652,0,0,0,0,0,Clostridiales,1296,Seedling
OTU1691,0,0,0,0,0,Bacteroidales,1297,Seedling
OTU1198,0,0,0,0,0,Rhodospirillales,1298,Seedling
OTU1219,0,0,0,0,0,Gemmatimonadales,1299,Seedling
OTU1321,0,0,0,0,0,Unassigned,1300,Seedling
OTU1332,0,0,0,0,0,Clostridiales,1301,Seedling
OTU1354,0,0,0,0,0,Clostridiales,1302,Seedling
OTU1373,0,0,0,0,0,Oligoflexales,1303,Seedling
OTU1407,0,0,0,0,0,Sphingobacteriales,1304,Seedling
OTU1526,0,0,0,0,0,Acidobacteriales,1305,Seedling
OTU1580,0,0,0,0,0,Clostridiales,1306,Seedling
OTU1635,0,0,0,0,0,Clostridiales,1307,Seedling
OTU1127,0,0,0,0,0,Clostridiales,1308,Seedling
OTU1337,0,0,0,0,0,Subgroup_3,1309,Seedling
OTU1361,0,0,0,0,0,Clostridiales,1310,Seedling
OTU1624,0,0,0,0,0,Rhodobacterales,1311,Seedling
OTU1316,0,0,0,0,0,Unassigned,1312,Seedling
OTU1595,0,0,0,0,0,Streptosporangiales,1313,Seedling
OTU1641,0,0,0,0,0,Chromatiales,1314,Seedling
OTU1829,0,0,0,0,0,Clostridiales,1315,Seedling
OTU1216,0,0,0,0,0,Oligoflexales,1316,Seedling
OTU1643,0,0,0,0,0,Subgroup_3,1317,Seedling
OTU1285,0,0,0,0,0,Clostridiales,1318,Seedling
OTU1430,0,0,0,0,0,Burkholderiales,1319,Seedling
OTU1740,0,0,0,0,0,Burkholderiales,1320,Seedling
OTU1144,0,0,0,0,0,Rhodobacterales,1321,Seedling
OTU1150,0,0,0,0,0,Bacteroidales,1322,Seedling
OTU1313,0,0,0,0,0,Sphingobacteriales,1323,Seedling
OTU1320,0,0,0,0,0,Sphingobacteriales,1324,Seedling
OTU1439,0,0,0,0,0,Burkholderiales,1325,Seedling
OTU1525,0,0,0,0,0,Subgroup_3,1326,Seedling
OTU1608,0,0,0,0,0,Bacillales,1327,Seedling
OTU1837,0,0,0,0,0,Clostridiales,1328,Seedling
OTU1876,0,0,0,0,0,Acidimicrobiales,1329,Seedling
OTU1174,0,0,0,0,0,Bacteroidales,1330,Seedling
OTU1289,0,0,0,0,0,Rhodospirillales,1331,Seedling
OTU1429,0,0,0,0,0,Bacteroidales,1332,Seedling
OTU1503,0,0,0,0,0,Clostridiales,1333,Seedling
OTU1577,0,0,0,0,0,Bacteroidales,1334,Seedling
OTU1708,0,0,0,0,0,Caulobacterales,1335,Seedling
OTU1787,0,0,0,0,0,Sphingobacteriales,1336,Seedling
OTU1233,0,0,0,0,0,Unassigned,1337,Seedling
OTU1380,0,0,0,0,0,Unassigned,1338,Seedling
OTU1514,0,0,0,0,0,Sphingobacteriales,1339,Seedling
OTU1588,0,0,0,0,0,Xanthomonadales,1340,Seedling
OTU1751,0,0,0,0,0,Clostridiales,1341,Seedling
OTU1823,0,0,0,0,0,Bacillales,1342,Seedling
OTU1190,0,0,0,0,0,Unassigned,1343,Seedling
OTU1253,0,0,0,0,0,Oceanospirillales,1344,Seedling
OTU1269,0,0,0,0,0,Sphingobacteriales,1345,Seedling
OTU1270,0,0,0,0,0,Rhizobiales,1346,Seedling
OTU1304,0,0,0,0,0,Clostridiales,1347,Seedling
OTU1464,0,0,0,0,0,Clostridiales,1348,Seedling
OTU1522,0,0,0,0,0,Bacteroidales,1349,Seedling
OTU1639,0,0,0,0,0,Rhodobacterales,1350,Seedling
OTU1687,0,0,0,0,0,Clostridiales,1351,Seedling
OTU1696,0,0,0,0,0,Bacteroidales,1352,Seedling
OTU1742,0,0,0,0,0,Bacteroidales,1353,Seedling
OTU1260,0,0,0,0,0,Cytophagales,1354,Seedling
OTU1278,0,0,0,0,0,Neisseriales,1355,Seedling
OTU1394,0,0,0,0,0,Clostridiales,1356,Seedling
OTU1434,0,0,0,0,0,Clostridiales,1357,Seedling
OTU1538,0,0,0,0,0,Spirochaetales,1358,Seedling
OTU1746,0,0,0,0,0,Clostridiales,1359,Seedling
OTU1862,0,0,0,0,0,Lactobacillales,1360,Seedling
OTU1171,0,0,0,0,0,Clostridiales,1361,Seedling
OTU1462,0,0,0,0,0,Clostridiales,1362,Seedling
OTU1484,0,0,0,0,0,Unassigned,1363,Seedling
OTU1677,0,0,0,0,0,Bacteroidales,1364,Seedling
OTU1817,0,0,0,0,0,Bacillales,1365,Seedling
OTU1263,0,0,0,0,0,Erysipelotrichales,1366,Seedling
OTU1294,0,0,0,0,0,Clostridiales,1367,Seedling
OTU1311,0,0,0,0,0,Gemmatimonadales,1368,Seedling
OTU1396,0,0,0,0,0,Myxococcales,1369,Seedling
OTU1404,0,0,0,0,0,Bdellovibrionales,1370,Seedling
OTU1702,0,0,0,0,0,Clostridiales,1371,Seedling
OTU1893,0,0,0,0,0,Holophagales,1372,Seedling
OTU1355,0,0,0,0,0,Bacteroidales,1373,Seedling
OTU1411,0,0,0,0,0,Clostridiales,1374,Seedling
OTU1427,0,0,0,0,0,Bacteroidales,1375,Seedling
OTU1477,0,0,0,0,0,Sphingobacteriales,1376,Seedling
OTU1482,0,0,0,0,0,Xanthomonadales,1377,Seedling
OTU1505,0,0,0,0,0,Bacteroidales,1378,Seedling
OTU1508,0,0,0,0,0,Rhizobiales,1379,Seedling
OTU1558,0,0,0,0,0,Sphingobacteriales,1380,Seedling
